The following table was created as response to the SQL query
SELECT sbs_sbsnumber "SBS number", m_methodname "general method", sbs_sbsname "SBS name", bra_typename "branching", bra_valid "valid", ref_refname "reference", or_origrefname "original reference" FROM (SELECT bra_m.bra_typename, sbs.sbs_sbsnumber, bra_m.m_methodname, sbs.sbs_sbsname, bra_m.bra_valid, bra_m.ref_refname, bra_m.or_origrefname, bra_m.bra_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT r_bra.bra_sbsnumber, r_bra.bra_typename, m.m_methodname, r_bra.bra_valid, r_bra.ref_refname, r_bra.or_origrefname FROM (SELECT bra_orf.bra_sbsnumber, bra_orf.bra_typename, bra_orf.bra_methodid, bra_orf.bra_valid, r.ref_refname, bra_orf.or_origrefname FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT bra.bra_sbsnumber, bra.bra_typename, bra.bra_methodid, bra.bra_valid, bra.bra_referenceid, orf.or_origrefname FROM (SELECT sbsnumber AS bra_sbsnumber, branchingtypename AS bra_typename, methodid AS bra_methodid, valid AS bra_valid, referenceid AS bra_referenceid, origreferenceid AS bra_origreferenceid FROM (select sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, collectiondate, p_comment, branchingtypeid, created_when, updated_when, valid, validsince, validuntil, ledaid, case when branchingtypeid = 0 then 'unknown' when branchingtypeid = 1 then 'yes' when branchingtypeid = 2 then 'no' else NULL end as branchingtypename, branchingid
from branching natural join taxontosbsassignment WHERE valid IN (-2, 1))) bra FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON bra.bra_origreferenceid = orf.or_origrefid) bra_orf ON r.ref_referenceid = bra_orf.bra_referenceid) r_bra LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON r_bra.bra_methodid = m.m_methodid) bra_m ON sbs.sbs_sbsnumber = bra_m.bra_sbsnumber)
on Mon Apr 26 11:00:36 CEST 2010 .

SBS number;general method;SBS name;branching;valid;reference;original reference
21420;unknown;Melilotus alba;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
16318;unknown;Agrostemma githago;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
13450;unknown;Sinapis alba;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
13454;unknown;Sinapis arvensis;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
27636;unknown;Polygonum hydropiper;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
27673;unknown;Polygonum persicaria;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
22039;unknown;Phaseolus vulgaris;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
26717;unknown;Ranunculus sceleratus;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
25925;unknown;Linum catharticum;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
15361;unknown;Sambucus ebulus;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
19573;unknown;Andromeda polifolia;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
19582;unknown;Arctostaphylos uva-ursi;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
22218;unknown;Melilotus officinalis;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
22239;unknown;Lupinus luteus;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
21107;unknown;Trifolium hybridum;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
25435;unknown;Chelidonium majus;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
25577;unknown;Papaver rhoeas;no;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
25577;unknown;Papaver rhoeas;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
19987;unknown;Mercurialis perennis;no;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
20189;unknown;Euphorbia helioscopia;no;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
20189;unknown;Euphorbia helioscopia;yes;1;BIOPOP April 2005;Liebenow, H. (1981): Giftpflanzen
40238;unknown;Elymus repens;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
40712;unknown;Elymus hispidus;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
40994;unknown;Elymus farctus;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
41771;unknown;Elymus pycnanthus;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
42231;unknown;Elymus caninus;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
59373;unknown;Taraxacum Sec. Ruderalia;no;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
28012;unknown;Rhamnus catharticus;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
15336;unknown;Viburnum opulus;yes;1;BIOPOP April 2005;J‰ger, E.J. (2000): Rothmaler Exkursionsflora von Deutschland. Gef‰ﬂpflanzen: Atlasband
21815;unknown;Lathyrus niger;yes;1;BIOPOP April 2005;Gluch, W. (1971): Wuchsformenstudien an zentraleurop‰ischen Fabaceen IV. Die Stauden der Gattungen Lathyrus und Vicia.
27706;unknown;Fagopyrum tataricum;yes;1;BIOPOP April 2005;Sharma, M. P. (1986): The biology of Canadian weeds. 74. Fagopyrum tataricum (L.) Gaertn.
34958;unknown;Solanum nigrum;yes;1;BIOPOP April 2005;Bassett, I. J. (1985): The biology of Canadian weeds. 67. Solanum ptycanthum Dun., S. nigrum L. and S. sarrachoides Sendt.
27501;unknown;Portulaca oleracea;yes;1;Miyanishi, K. (1980): The biology of Canadian weeds. 40. Portulaca oleracea L.;Miyanishi, K. (1980): The biology of Canadian weeds. 40. Portulaca oleracea L.
6801;unknown;Galinsoga ciliata;yes;1;BIOPOP April 2005;Warwick, S. I. (1983): The biology of Canadian weeds. 58. Galinsoga parviflora and G. quadrirata (= G. ciliata).
7147;unknown;Galinsoga parviflora;yes;1;BIOPOP April 2005;Warwick, S. I. (1983): The biology of Canadian weeds. 58. Galinsoga parviflora and G. quadrirata (= G. ciliata).
12519;unknown;Cynoglossum officinale;yes;1;BIOPOP April 2005;Upadhyaya, M. K.(1988): The biology of Canadian weeds. 87. Cynoglossum officinale L.
3013;unknown;Achillea millefolium;no;1;BIOPOP April 2005;Warwick, S.I. (1982): The biology of Canadian weeds. 52. Achillea millefolium L. S.L.
3013;unknown;Achillea millefolium;yes;1;BIOPOP April 2005;Warwick, S.I. (1982): The biology of Canadian weeds. 52. Achillea millefolium L. S.L.
31775;unknown;Galium spurium;yes;1;BIOPOP April 2005;Malik, N. (1988): The biology of Canadian weeds. 86. Galium aparine L. and Galium spurium L.
31956;unknown;Galium aparine;yes;1;BIOPOP April 2005;Malik, N. (1988): The biology of Canadian weeds. 86. Galium aparine L. and Galium spurium L.
6499;unknown;Hypochoeris radicata;yes;1;BIOPOP April 2005;Aarssen, L.W. (1981): The biology of Canadian weeds. 50. Hypochoeris radicata L.
22101;unknown;Trifolium repens;yes;1;BIOPOP April 2005;Turkington, R.A. (1983): The biology of Canadian weeds. 57. Trifolium repens L.
13080;unknown;Alliaria petiolata;yes;1;BIOPOP April 2005;Cavers, P. B.(1979): The biology of Canadian weeds. 35. Alliaria petiolata.
13080;unknown;Alliaria petiolata;no;1;BIOPOP April 2005;Cavers, P. B.(1979): The biology of Canadian weeds. 35. Alliaria petiolata.
3338;unknown;Carlina vulgaris;yes;1;BIOPOP April 2005;Meusel, H. (1970): Wuchsformenreihen mediterran-mitteleurop‰ischer Angiospermen-Taxa.
23794;unknown;Thymus vulgaris;yes;1;BIOPOP April 2005;Meusel, H. (1970): Wuchsformenreihen mediterran-mitteleurop‰ischer Angiospermen-Taxa.
17578;unknown;Silene dioica;yes;1;BIOPOP April 2005;Baker, H. G. (1947): Biological flora of the British Isles: Melandrium diocum (L. emend.) Coss. & Germ.
43060;unknown;Poa annua;yes;1;BIOPOP April 2005;Hutchinson, C. S. (1982): Biological flora of the British Isles: Poa annua L.
16755;unknown;Stellaria media;yes;1;BIOPOP April 2005;Sobey, D. G. (1981): Biological flora of the British Isles: Stellaria media (L.) Vill.
24460;unknown;Teucrium scorodonia;no;1;BIOPOP April 2005;Hutchinson, T. C. (1968): Biological flora of the British Isles: Teucrium scorodonia L.
24460;unknown;Teucrium scorodonia;yes;1;BIOPOP April 2005;Hutchinson, T. C. (1968): Biological flora of the British Isles: Teucrium scorodonia L.
15334;unknown;Viburnum lantana;yes;1;BIOPOP April 2005;Kollmann, J. (2002): Biological flora of the British Isles: Viburnum lantana L. und Viburnum opulus L. (V. lobatum Lam., Opulus vulgaris Borkh.).
15336;unknown;Viburnum opulus;yes;1;BIOPOP April 2005;Kollmann, J. (2002): Biological flora of the British Isles: Viburnum lantana L. und Viburnum opulus L. (V. lobatum Lam., Opulus vulgaris Borkh.).
26381;unknown;Fraxinus excelsior;yes;1;BIOPOP April 2005;Wardle, P. (1961): Biological flora of the British Isles: Fraxinus excelsior L.
13825;unknown;Thlaspi arvense;yes;1;BIOPOP April 2005;Best, K. F. (1975): The biology of Canadian weeds. 9. Thlaspi arvense L.
26075;unknown;Epilobium angustifolium;yes;1;BIOPOP April 2005;Myerscough, P. J. (1980): Biological flora of the British Isles: Epilobium angustifolium L.
26865;unknown;Ranunculus acris;yes;1;BIOPOP April 2005;Harper, J. L. (1957): Biological flora of the British Isles: Ranunculus acris, R. repens, R. bulbosus.
30638;unknown;Geum urbanum;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
30139;unknown;Sanguisorba officinalis;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
34832;unknown;Valeriana officinalis;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
35149;unknown;Urtica dioica;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
35262;unknown;Viola reichenbachiana;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
37067;unknown;Scirpus sylvaticus;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40135;unknown;Glyceria maxima;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40342;unknown;Briza media;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40391;unknown;Alopecurus pratensis;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40414;unknown;Arrhenatherum elatius;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40659;unknown;Cynosurus cristatus;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40852;unknown;Agrostis gigantea;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40861;unknown;Agrostis stolonifera;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
40960;unknown;Calamagrostis canescens;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
41177;unknown;Brachypodium pinnatum s. pinnatum;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
41179;unknown;Brachypodium sylvaticum;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
41199;unknown;Calamagrostis epigejos;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
35384;unknown;Viola canina;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
35403;unknown;Viola arvensis;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
62077;unknown;Cotoneaster divaricatus;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
41392;unknown;Agrostis capillaris;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
42613;unknown;Holcus lanatus;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
41635;unknown;Alopecurus geniculatus;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
42396;unknown;Phalaris arundinacea;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
42396;unknown;Phalaris arundinacea;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3013;unknown;Achillea millefolium;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3071;unknown;Crepis capillaris;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3429;unknown;Erigeron acer;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3585;unknown;Eupatorium cannabinum;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3665;unknown;Arnica montana;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3665;unknown;Arnica montana;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3737;unknown;Cirsium vulgare;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
3754;unknown;Centaurea nigra;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1519;unknown;Angelica sylvestris;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1552;unknown;Torilis japonica;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1643;unknown;Pimpinella saxifraga;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1909;unknown;Bupleurum falcatum;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1916;unknown;Anthriscus sylvestris;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
2070;unknown;Peucedanum oreoselinum;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
2071;unknown;Peucedanum palustre;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1134;unknown;Pimpinella major;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1232;unknown;Heracleum sphondylium;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1358;unknown;Daucus carota;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
1358;unknown;Daucus carota;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
811;unknown;Acer campestre;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
4270;unknown;Centaurea jacea;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
4799;unknown;Achillea ptarmica;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
4901;unknown;Aster novi-belgii;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5024;unknown;Cirsium arvense;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5768;unknown;Crepis mollis;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5882;unknown;Crepis paludosa;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5882;unknown;Crepis paludosa;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5896;unknown;Cirsium palustre;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5896;unknown;Cirsium palustre;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
5904;unknown;Chamomilla suaveolens;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
6109;unknown;Cirsium oleraceum;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
6109;unknown;Cirsium oleraceum;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
11752;unknown;Impatiens parviflora;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
11752;unknown;Impatiens parviflora;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
11951;unknown;Myosotis scorpioides;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
11988;unknown;Myosotis laxa;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
12027;unknown;Myosotis arvensis;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
12848;unknown;Capsella bursa-pastoris;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
12848;unknown;Capsella bursa-pastoris;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
10456;unknown;Senecio vulgaris;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9413;unknown;Sonchus asper;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9413;unknown;Sonchus asper;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
7298;unknown;Leontodon autumnalis;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
7298;unknown;Leontodon autumnalis;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9651;unknown;Leucanthemum vulgare;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9651;unknown;Leucanthemum vulgare;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9660;unknown;Picris hieracioides;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9791;unknown;Tragopogon pratensis;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
9820;unknown;Solidago virgaurea;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
10023;unknown;Solidago gigantea;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
17842;unknown;Chenopodium album;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
17990;unknown;Carpinus betulus;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
6499;unknown;Hypochoeris radicata;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
6499;unknown;Hypochoeris radicata;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
6638;unknown;Leontodon hispidus;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
13294;unknown;Cardamine flexuosa;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
13294;unknown;Cardamine flexuosa;no;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
27506;unknown;Rumex crispus;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
27542;unknown;Rumex obtusifolius;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
27601;unknown;Rumex acetosella;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
23007;unknown;Gentianella ciliata;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
23203;unknown;Hypericum tetrapterum;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
23212;unknown;Hypericum perforatum;yes;1;BIOPOP April 2005;Hegi, G. B. (1906): Illustrierte Flora von Mitteleuropa
